school,roomName,seatName,devSn
大学城校区,511室工具港澳台廉政书库,511-B30,101266435
大学城校区,511室工具港澳台廉政书库,511-B38,101266443
大学城校区,511室工具港澳台廉政书库,511-B46,101266451
大学城校区,511室工具港澳台廉政书库,511-B54,101266459
大学城校区,511室工具港澳台廉政书库,511-007,100588212
大学城校区,511室工具港澳台廉政书库,511-015,100588220
大学城校区,511室工具港澳台廉政书库,511-023,100588228
大学城校区,511室工具港澳台廉政书库,511-031,100588236
大学城校区,511室工具港澳台廉政书库,511-039,100588244
大学城校区,511室工具港澳台廉政书库,511-047,100588252
大学城校区,511室工具港澳台廉政书库,511-055,100588260
大学城校区,511室工具港澳台廉政书库,511-A03,101266343
大学城校区,511室工具港澳台廉政书库,511-A11,101266351
大学城校区,511室工具港澳台廉政书库,511-A19,101266359
大学城校区,511室工具港澳台廉政书库,511-A27,101266367
大学城校区,511室工具港澳台廉政书库,511-A35,101266375
大学城校区,511室工具港澳台廉政书库,511-A43,101266383
大学城校区,511室工具港澳台廉政书库,511-A51,101266391
大学城校区,511室工具港澳台廉政书库,511-A59,101266399
大学城校区,511室工具港澳台廉政书库,511-B07,101266412
大学城校区,511室工具港澳台廉政书库,511-B15,101266420
大学城校区,511室工具港澳台廉政书库,511-B23,101266428
大学城校区,511室工具港澳台廉政书库,511-B31,101266436
大学城校区,511室工具港澳台廉政书库,511-B39,101266444
大学城校区,511室工具港澳台廉政书库,511-B47,101266452
大学城校区,511室工具港澳台廉政书库,511-B55,101266460
